row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thường nhân viên,Thường nhân viên,Thường nhân viên,2.849.861.033.700,2.558.010.028.648,2849861033700.0,2558010028648.0
Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,274.470.014.569,201.989.058.834,274470014569.0,201989058834.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,230.504.860.200,116.358.990.136,230504860200.0,116358990136.0
Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,123.338.521.104,85.853.398.026,123338521104.0,85853398026.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,122.596.766.605,48.376.534.398,122596766605.0,48376534398.0
Chi phí tiện ích,Chi phí tiện ích,Chi phí tiện ích,114.816.629.650,57.052.892.341,114816629650.0,57052892341.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,75.987.549.996,53.714.832.224,75987549996.0,53714832224.0
Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,41.920.621.429,18.615.267.976,41920621429.0,18615267976.0
Khác,Khác,Khác,51.860.383.980,51.034.391.931,51860383980.0,51034391931.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.885.356.381.233,3.191.005.394.514,3885356381233.0,3191005394514.0
