row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Các khoản chi phí phải trả,Các khoản chi phí phải trả,Các khoản chi phí phải trả,137.643.878.122,128.839.652.100,8.804.226.022,54.474.891.629,137643878122.0,128839652100.0,8804226022.0,54474891629.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,136.567.304.759,100.837.209.938,35.730.094.821,10.735.962.482,136567304759.0,100837209938.0,35730094821.0,10735962482.0
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,60.531.047.922,42.404.842.716,18.126.205.206,42.404.842.716,60531047922.0,42404842716.0,18126205206.0,42404842716.0
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,15.455.522.741,15.275.473.866,180.048.875,937.369.389,15455522741.0,15275473866.0,180048875.0,937369389.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(29.330.799),(7.374.916),(21.955.883),(1.942.843),-29330799.0,-7374916.0,-21955883.0,-1942843.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,350.168.422.745,287.349.803.704,,,350168422745.0,287349803704.0,,
Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,,,62.818.619.041,108.551.123.373,,,62818619041.0,108551123373.0
