row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,51.955.257.770.657,37.317.233.970.267,,,51955257770657.0,37317233970267.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,4.142.015.762.555,7.347.857.397.925,,5.0,4142015762555.0,7347857397925.0
111,111,111,1. Tiền,,2.606.672.264.502,2.243.274.466.174,,,2606672264502.0,2243274466174.0
112,112,112,2. Các khoản tương đương tiền,,1.535.343.498.053,5.104.582.931.751,,,1535343498053.0,5104582931751.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,14.236.626.334.707,8.057.318.821.918,,,14236626334707.0,8057318821918.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,14.236.626.334.707,8.057.318.821.918,,6.0,14236626334707.0,8057318821918.0
130,130,130,III. Các khoản phải thu ngắn hạn,,3.162.121.971.586,1.595.251.018.496,,,3162121971586.0,1595251018496.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,384.236.578.232,196.394.545.434,,7.0,384236578232.0,196394545434.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,390.738.782.756,287.913.331.552,,8.0,390738782756.0,287913331552.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,961.917.697.638,80.000.000.000,,9.0,961917697638.0,80000000000.0
136,136,136,4. Phải thu ngắn hạn khác,10,1.425.228.912.960,1.030.943.141.510,,10.0,1425228912960.0,1030943141510.0
140,140,140,IV. Hàng tồn kho,11,29.167.232.293.922,19.422.177.452.674,,11.0,29167232293922.0,19422177452674.0
141,141,141,1. Hàng tồn kho,,29.850.068.817.719,19.926.363.502.366,,,29850068817719.0,19926363502366.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(682.836.523.797),(504.186.049.692),,,-682836523797.0,-504186049692.0
150,150,150,V. Tài sản ngắn hạn khác,,1.247.261.407.887,894.629.279.254,,,1247261407887.0,894629279254.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,569.195.556.788,563.786.316.141,,12.0,569195556788.0,563786316141.0
152,152,152,2. Thuế GTGT được khấu trừ,,636.081.440.070,326.091.275.646,,,636081440070.0,326091275646.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,41.984.411.029,4.751.687.467,,,41984411029.0,4751687467.0
200,200,200,B. TÀI SẢN DÀI HẠN,,11.016.147.044.285,8.713.645.982.187,,,11016147044285.0,8713645982187.0
210,210,210,I. Phải thu dài hạn,,482.389.179.464,439.493.257.757,,,482389179464.0,439493257757.0
216,216,216,1. Phải thu dài hạn khác,13,482.389.179.464,439.493.257.757,,13.0,482389179464.0,439493257757.0
220,220,220,II. Tài sản cố định,,9.647.168.873.232,7.294.961.666.136,,,9647168873232.0,7294961666136.0
221,221,221,1. Tài sản cố định hữu hình,14,9.566.954.933.220,7.267.319.287.908,,14.0,9566954933220.0,7267319287908.0
222,222,222,Nguyên giá,,17.987.087.849.355,12.963.311.412.901,,,17987087849355.0,12963311412901.0
223,223,223,Giá trị khấu hao lũy kế,,(8.420.132.916.135),(5.695.992.124.993),,,-8420132916135.0,-5695992124993.0
227,227,227,2. Tài sản cố định vô hình,15,80.213.940.012,27.642.378.228,,15.0,80213940012.0,27642378228.0
228,228,228,Nguyên giá,,90.297.772.827,35.811.638.200,,,90297772827.0,35811638200.0
229,229,229,Giá trị hao mòn lũy kế,,(10.083.832.815),(8.169.259.972),,,-10083832815.0,-8169259972.0
240,240,240,III. Tài sản dở dang dài hạn,,79.697.939.172,132.620.362.470,,,79697939172.0,132620362470.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,79.697.939.172,132.620.362.470,,16.0,79697939172.0,132620362470.0
250,250,250,IV. Đầu tư tài chính dài hạn,,-,52.757.540.273,,,,52757540273.0
252,252,252,1. Đầu tư vào công ty liên kết,,-,52.757.540.273,,,,52757540273.0
260,260,260,V. Tài sản dài hạn khác,,806.891.052.417,793.813.155.551,,,806891052417.0,793813155551.0
261,261,261,1. Chi phí trả trước dài hạn,12,88.371.396.963,76.720.247.019,,12.0,88371396963.0,76720247019.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,28.3,350.168.422.745,287.349.803.704,,283.0,350168422745.0,287349803704.0
269,269,269,3. Lợi thế thương mại,17,368.351.232.709,429.743.104.828,,17.0,368351232709.0,429743104828.0
270,270,270,TỔNG CỘNG TÀI SẢN,,62.971.404.814.942,46.030.879.952.454,,,62971404814942.0,46030879952454.0
