row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các nhà cung cấp (i),Phải thu từ các nhà cung cấp (i),Phải thu từ các nhà cung cấp (i),792.662.323.764,647.285.977.095,792662323764.0,647285977095.0
- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,70.175.308.234,66.310.465.706,70175308234.0,66310465706.0
- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,59.761.466.342,55.036.409.639,59761466342.0,55036409639.0
- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,35.770.114.920,43.563.581.572,35770114920.0,43563581572.0
- Khác,- Khác,- Khác,626.955.434.268,482.375.520.178,626955434268.0,482375520178.0
"Phải thu lãi tiền gửi, cho vay","Phải thu lãi tiền gửi, cho vay","Phải thu lãi tiền gửi, cho vay",488.728.694.757,317.227.458.614,488728694757.0,317227458614.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,35.358.377.255,30.006.876.759,35358377255.0,30006876759.0
Phải thu từ nhân viên,Phải thu từ nhân viên,Phải thu từ nhân viên,24.958.827.822,9.480.019.353,24958827822.0,9480019353.0
Khác,Khác,Khác,83.520.689.362,26.942.809.689,83520689362.0,26942809689.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.425.228.912.960,1.030.943.141.510,1425228912960.0,1030943141510.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,1.425.228.912.960,1.030.092.008.365,1425228912960.0,1030092008365.0
Phải thu bên liên quan,Trong đó: > Phải thu bên liên quan,Phải thu bên liên quan,-,851.133.145,,851133145.0
