row_label_raw,row_label_full,Tên,Trụ sở,Hoạt động chính,Lợi ích kinh tế,Lợi ích kinh tế_1,numeric__Trụ sở,numeric__Hoạt động chính,numeric__Lợi ích kinh tế,numeric__Lợi ích kinh tế_1
Tên,Tên,Tên,Trụ sở,Hoạt động chính,31/12/2019,1/1/2019,,,,
"▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","Tên > ▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","Làng Boungvene, quận Paek, tinh Xiengkhouang, Lào",Chăn nuôi bò sữa và kinh doanh sản phẩm nông nghiệp,"51,00%","51,00%",,,0.51,0.51
▪ Công ty Cổ phần GTNFoods,Tên > ▪ Công ty Cổ phần GTNFoods,▪ Công ty Cổ phần GTNFoods,"Tầng 9, Tòa nhà Vinatea, 92 Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","Sản xuất và kinh doanh các mặt hàng từ sữa, trà và vang","75,00%",-,,,0.75,
Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,,,,
▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods > ▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,"519 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","Sản xuất, chăn nuôi, chế biến và kinh doanh các sản phẩm chăn nuôi","55,87%",-,,,0.5587,
▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods > ▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,"Km194 Thị trấn Nông trường Mộc Châu, Phiêng Luông, Huyện Mộc Châu, Tinh Sơn La",Chế biến sữa và các sản phẩm từ sữa,"28,49%",-,,,0.2849,
