row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,391.600.839.916,253.401.807.167,391600839916.0,253401807167.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,258.277.701.324,208.316.159.047,258277701324.0,208316159047.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,63.307.642.622,65.321.625.200,63307642622.0,65321625200.0
Công tác phí,Công tác phí,Công tác phí,49.916.320.143,46.159.290.847,49916320143.0,46159290847.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,42.897.711.789,38.420.172.356,42897711789.0,38420172356.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,34.836.713.639,28.701.092.727,34836713639.0,28701092727.0
Chi phí nhập hàng,Chi phí nhập hàng,Chi phí nhập hàng,30.058.845.129,28.000.035.605,30058845129.0,28000035605.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",13.002.294.677,11.751.085.020,13002294677.0,11751085020.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,7.429.775.801,7.758.050.054,7429775801.0,7758050054.0
Chi phí dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,Chi phí dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,Chi phí dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,4.502.326.189,1.616.094.891,4502326189.0,1616094891.0
Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,4.918.484.195,5.197.455.196,4918484195.0,5197455196.0
Chi phí quản lý khác,Chi phí quản lý khác,Chi phí quản lý khác,64.099.471.292,52.251.570.099,64099471292.0,52251570099.0
