row_label_raw,row_label_full,col_0,Môi giới và dịch vụ khách hàng VND,Tự doanh VND,Ngân hàng đầu tư VND,Các bộ phận khác VND,Tổng cộng VND,numeric__Môi giới và dịch vụ khách hàng VND,numeric__Tự doanh VND,numeric__Ngân hàng đầu tư VND,numeric__Các bộ phận khác VND,numeric__Tổng cộng VND
Tải sản bộ phận,Tải sản bộ phận,Tải sản bộ phận,10.293.729.065.183,9.796.247.937.199,1.617.004.951,22.142.549.167,20.113.736.556.500,10293729065183.0,9796247937199.0,1617004951.0,22142549167.0,20113736556500.0
Tải sản phân bổ,Tải sản phân bổ,Tải sản phân bổ,1.104.082.764.632,863.518.938.238,16.626.078.825,33.916.312.860,2.018.144.094.555,1104082764632.0,863518938238.0,16626078825.0,33916312860.0,2018144094555.0
,,,11.397.811.829.815,10.659.766.875.437,18.243.083.776,56.058.862.027,22.131.880.651.055,11397811829815.0,10659766875437.0,18243083776.0,56058862027.0,22131880651055.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,21.551.998.147,683.151.902.000,-,-,704.703.900.147,21551998147.0,683151902000.0,,,704703900147.0
Nợ phải trả phân bổ,Nợ phải trả phân bổ,Nợ phải trả phân bổ,7.942.831.192.415,6.212.201.999.339,119.608.911.335,243.995.791.207,14.518.637.894.296,7942831192415.0,6212201999339.0,119608911335.0,243995791207.0,14518637894296.0
,,,7.964.383.190.562,6.895.353.901.339,119.608.911.335,243.995.791.207,15.223.341.794.443,7964383190562.0,6895353901339.0,119608911335.0,243995791207.0,15223341794443.0
