row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị hợp lý VND,31/12/2023 > Giá gốc VND,31/12/2023 > Giá trị hợp lý VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị hợp lý VND,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,10.119.783.948.884,(*),8.519.473.810.403,(*),10119783948884.0,,8519473810403.0,
Cho vay hoạt động ứng trước tiền bán chứng khoán,Cho vay hoạt động ứng trước tiền bán chứng khoán,Cho vay hoạt động ứng trước tiền bán chứng khoán,173.945.116.299,(*),699.009.219.772,(*),173945116299.0,,699009219772.0,
,,,10.293.729.065.183,,9.218.483.030.175,,10293729065183.0,,9218483030175.0,
