row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị thị trường/Giá trị hợp lý VND,31/12/2024 > Giá trị ghi số VND,31/12/2024 > Giá gốc VND_1,31/12/2023 > Giá trị thị trường/Giá trị hợp lý VND,31/12/2023 > Giá trị ghi số VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị thị trường/Giá trị hợp lý VND,numeric__31/12/2024 > Giá trị ghi số VND,numeric__31/12/2024 > Giá gốc VND_1,numeric__31/12/2023 > Giá trị thị trường/Giá trị hợp lý VND,numeric__31/12/2023 > Giá trị ghi số VND
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,157.455.739.208,167.680.023.276,167.680.023.276,46.392.093.894,48.629.197.276,48.629.197.276,157455739208.0,167680023276.0,167680023276.0,46392093894.0,48629197276.0,48629197276.0
Trải phiếu niêm yết,Trải phiếu niêm yết,Trải phiếu niêm yết,999.786.000.000,999.786.000.000,999.786.000.000,510.146.000.000,510.146.000.000,510.146.000.000,999786000000.0,999786000000.0,999786000000.0,510146000000.0,510146000000.0,510146000000.0
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,746.569.135.567,746.569.135.567,746.569.135.567,479.827.830.991,479.827.830.991,479.827.830.991,746569135567.0,746569135567.0,746569135567.0,479827830991.0,479827830991.0,479827830991.0
Chứng chỉ quỹ chưa niêm yết,Chứng chỉ quỹ chưa niêm yết,Chứng chỉ quỹ chưa niêm yết,50.131.577.788,59.783.160.000,59.783.160.000,76.536.759.982,84.324.000.000,84.324.000.000,50131577788.0,59783160000.0,59783160000.0,76536759982.0,84324000000.0,84324000000.0
,,,1.953.942.452.563,1.973.818.318.843,1.973.818.318.843,1.112.902.684.867,1.122.927.028.267,1.122.927.028.267,1953942452563.0,1973818318843.0,1973818318843.0,1112902684867.0,1122927028267.0,1122927028267.0
