row_label_raw,row_label_full,Năm phát hành > 2023,Lô > Lô 1 > Lô 2,"Lãi suất năm > 7,60% > 7,10%",Năm đáo hạn > 2027,31/12/2024 VND > 156.300.000.000 > 250.000.000.000,31/12/2023 VND > 156.300.000.000 > 250.000.000.000,numeric__Lô > Lô 1 > Lô 2,"numeric__Lãi suất năm > 7,60% > 7,10%",numeric__Năm đáo hạn > 2027,numeric__31/12/2024 VND > 156.300.000.000 > 250.000.000.000,numeric__31/12/2023 VND > 156.300.000.000 > 250.000.000.000
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,,,,(42.138.889),(108.888.889),,,,-42138889.0,-108888889.0
2024,2024,2024,Lô 1,"6,80%",2028,355.700.000.000,-,,0.068,2028.0,355700000000.0,
2024,2024,2024,Lô 2,"6,90%",2027,300.000.000.000,-,,0.069,2027.0,300000000000.0,
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,,,,(602.304.430),-,,,,-602304430.0,
Trái phiếu phát hành dài hạn (*),Trái phiếu phát hành dài hạn (*),Trái phiếu phát hành dài hạn (*),Trái phiếu phát hành dài hạn (*),Trái phiếu phát hành dài hạn (*),Trái phiếu phát hành dài hạn (*),1.061.355.556.681,406.191.111.111,,,,1061355556681.0,406191111111.0
