row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2024VND > 665.817.542,31/12/2023VND > 179.119.059,numeric__31/12/2024VND > 665.817.542,numeric__31/12/2023VND > 179.119.059
Thuế TNDN,Thuế TNDN,Thuế TNDN,87.275.739.781,50.662.586.190,87275739781.0,50662586190.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,31.262.078.584,25.681.797.442,31262078584.0,25681797442.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.106.875.338,189.380.983,1106875338.0,189380983.0
,,,120.310.511.245,76.712.883.674,120310511245.0,76712883674.0
