row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại:Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấpChênh lệch giảm đánh giá lại các tài sản tài chínhFVTPLChênh lệch tăng về đánh giá lại chứng quyền,31/12/2024VND > 14.409.141.91412.773.07243.991.177,31/12/2023VND > 11.066.329.27819.971.4431.281.308,numeric__31/12/2024VND > 14.409.141.91412.773.07243.991.177,numeric__31/12/2023VND > 11.066.329.27819.971.4431.281.308
Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,14.465.906.163,11.087.582.029,14465906163.0,11087582029.0
Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLKhoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLKhoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLKhoản chênh lệch tạm thời chịu thuế,(3.987.946.328)-,(2.024.840.123)(10.743.907),,
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLKhoản chênh lệch tạm thời chịu thuế > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,(3.987.946.328),(2.035.584.030),-3987946328.0,-2035584030.0
Tài sản thuế thu nhập hoãn lại thuần,Thuế thu nhập hoãn lại phải trả:Chênh lệch tăng đánh giá lại các tài sản tài chínhFVTPLKhoản chênh lệch tạm thời chịu thuế > Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,10.477.959.835,9.051.997.999,10477959835.0,9051997999.0
