row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2023 > Phải thu VND > -,1/1/2023 > Phải trả VND > 228.202.561,Số phải nộp trong năm VND > 2.813.362.926,Số đã nộp trong năm VND > 2.862.446.428,31/12/2023 > Phải thu VND > -,31/12/2023 > Phải trả VND > 179.119.059,numeric__1/1/2023 > Phải thu VND > -,numeric__1/1/2023 > Phải trả VND > 228.202.561,numeric__Số phải nộp trong năm VND > 2.813.362.926,numeric__Số đã nộp trong năm VND > 2.862.446.428,numeric__31/12/2023 > Phải thu VND > -,numeric__31/12/2023 > Phải trả VND > 179.119.059
Thuế TNDN,Thuế TNDN,Thuế TNDN,-,62.333.710.343,141.032.750.459,152.703.874.612,-,50.662.586.190,,62333710343.0,141032750459.0,152703874612.0,,50662586190.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,508.217.215,31.074.482.482,327.237.980.270,332.139.977.317,17.529.222,25.681.797.442,508217215.0,31074482482.0,327237980270.0,332139977317.0,17529222.0,25681797442.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,411.929.330,6.373.922.918,6.596.471.265,-,189.380.983,,411929330.0,6373922918.0,6596471265.0,,189380983.0
,,,508.217.215,94.048.324.716,477.458.016.573,494.302.769.622,17.529.222,76.712.883.674,508217215.0,94048324716.0,477458016573.0,494302769622.0,17529222.0,76712883674.0
