row_label_raw,row_label_full,col_0,1/1/2024Giá trị ghi sổ > VND,1/1/2024Giá trị ghi sổ > Tăng VND,Biến động trong năm > Giảm VND,Biến động trong năm > VND,31/12/2024Giá trị ghi sổ,numeric__1/1/2024Giá trị ghi sổ > VND,numeric__1/1/2024Giá trị ghi sổ > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__Biến động trong năm > VND,numeric__31/12/2024Giá trị ghi sổ
Vay ngắn hạn tổ chức tín dụng (*),Vay ngắn hạn tổ chức tín dụng (*),Vay ngắn hạn tổ chức tín dụng (*),6.901.145.700.000,24.497.250.000.000,(21.048.845.700.000),10.349.550.000.000,,6901145700000.0,24497250000000.0,-21048845700000.0,10349550000000.0,
Vay ngắn hạn các đối tượng khác (**),Vay ngắn hạn các đối tượng khác (**),Vay ngắn hạn các đối tượng khác (**),2.697.362.846.852,13.483.632.110.465,(13.460.841.740.008),2.720.153.217.309,,2697362846852.0,13483632110465.0,-13460841740008.0,2720153217309.0,
,,,9.598.508.546.852,37.980.882.110.465,(34.509.687.440.008),13.069.703.217.309,,9598508546852.0,37980882110465.0,-34509687440008.0,13069703217309.0,
