row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023(Điều chỉnh lại),Năm 2023(Theo báo cáo trước đây),numeric__Năm 2024,numeric__Năm 2023(Điều chỉnh lại),numeric__Năm 2023(Theo báo cáo trước đây)
,,,Số cổ phiếu,Số cổ phiếu,Số cổ phiếu,,,
Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,437.639.552,380.562.677,380.562.677,437639552.0,380562677.0,380562677.0
Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,-,57.076.875,57.076.875,,57076875.0,57076875.0
Ảnh hưởng của việc mua lại cổ phiếu quỹ,Ảnh hưởng của việc mua lại cổ phiếu quỹ,Ảnh hưởng của việc mua lại cổ phiếu quỹ,298,-,-,298.0,,
Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu trong năm 2024,Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu trong năm 2024,Ảnh hưởng của việc phát hành cổ phiếu ra công chúng cho cổ đông hiện hữu trong năm 2024,80.071.253,80.071.253,-,80071253.0,80071253.0,
Ảnh hưởng của việc phát hành cổ phiếu riêng lẻ cho nhà đầu tư chứng khoán chuyên nghiệp trong năm 2024,Ảnh hưởng của việc phát hành cổ phiếu riêng lẻ cho nhà đầu tư chứng khoán chuyên nghiệp trong năm 2024,Ảnh hưởng của việc phát hành cổ phiếu riêng lẻ cho nhà đầu tư chứng khoán chuyên nghiệp trong năm 2024,1.617.101,-,-,1617101.0,,
Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,519.328.204,517.710.805,437.639.552,519328204.0,517710805.0,437639552.0
