row_label_raw,row_label_full,col_0,Môi giới và dịch vụ khách hàng VND,Tự doanh VND,Ngân hàng đầu tư VND,Các bộ phận khác VND,Tổng cộng VND,numeric__Môi giới và dịch vụ khách hàng VND,numeric__Tự doanh VND,numeric__Ngân hàng đầu tư VND,numeric__Các bộ phận khác VND,numeric__Tổng cộng VND
Doanh thu thuần hoạt động kinh doanh chứng khoán,Doanh thu thuần hoạt động kinh doanh chứng khoán,Doanh thu thuần hoạt động kinh doanh chứng khoán,1.713.102.779.411,1.339.842.211.615,25.797.143.800,52.624.795.612,3.131.366.930.438,1713102779411.0,1339842211615.0,25797143800.0,52624795612.0,3131366930438.0
Các chỉ phí trực tiếp,Các chỉ phí trực tiếp,Các chỉ phí trực tiếp,(540.825.358.688),(856.398.948.442),(12.361.379.587),(215.679.072),(1.409.801.365.789),-540825358688.0,-856398948442.0,-12361379587.0,-215679072.0,-1409801365789.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(296.104.952.483),(231.587.922.904),(4.458.963.076),(9.096.046.537),(541.247.885.000),-296104952483.0,-231587922904.0,-4458963076.0,-9096046537.0,-541247885000.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,(5.457.208.630),(4.268.161.005),(82.178.605),(167.639.964),(9.975.188.204),-5457208630.0,-4268161005.0,-82178605.0,-167639964.0,-9975188204.0
Chi phí quản lý công ty chứng khoán,Chi phí quản lý công ty chứng khoán,Chi phí quản lý công ty chứng khoán,(131.133.806.347),(102.561.627.490),(1.974.707.939),(4.028.298.734),(239.698.440.510),-131133806347.0,-102561627490.0,-1974707939.0,-4028298734.0,-239698440510.0
Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,Lợi nhuận thuần từ hoạt động kinh doanh trước thuế,739.581.453.263,145.025.551.774,6.919.914.593,39.117.131.305,930.644.050.935,739581453263.0,145025551774.0,6919914593.0,39117131305.0,930644050935.0
