row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2020 > Triệu VND,31/12/2019 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2020 > Triệu VND,numeric__31/12/2019 > Triệu VND
1,1,1,Bảo lãnh vay vốn,35,51.128,38.160,,35.0,51128.0,38160.0
2,2,2,Cam kết giao dịch hối đoái,35,19.792.211,20.342.469,,35.0,19792211.0,20342469.0
a,a,a,Cam kết mua ngoại tệ,,551.655,1.663.950,,,551655.0,1663950.0
b,b,b,Cam kết bán ngoại tệ,,443.953,3.063.897,,,443953.0,3063897.0
c,c,c,Cam kết giao dịch hoán đổi,,18.796.603,15.614.622,,,18796603.0,15614622.0
3,3,3,Cam kết cho vay không hủy ngang,35,65.309,29.745,,35.0,65309.0,29745.0
5,5,5,Bảo lãnh khác,35,368.733,385.862,,35.0,368733.0,385862.0
