row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,3.230,12.619,15.464,385,3230.0,12619.0,15464.0,385.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,55.989,146.067,159.699,42.357,55989.0,146067.0,159699.0,42357.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",20.620,84.279,76.209,28.690,20620.0,84279.0,76209.0,28690.0
,,,79.839,242.965,251.372,71.432,79839.0,242965.0,251372.0,71432.0
