row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,81.388,88.879,81388.0,88879.0
- Tiền thu các khoản nợ đã xử lý,- Tiền thu các khoản nợ đã xử lý,- Tiền thu các khoản nợ đã xử lý,75.775,66.212,75775.0,66212.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,5.613,22.667,5613.0,22667.0
Chi phí liên quan đến hoạt động khác,Chi phí liên quan đến hoạt động khác,Chi phí liên quan đến hoạt động khác,(16.437),(7.699),-16437.0,-7699.0
- Chi phí liên quan đến nghiệp vụ mua bán nợ,- Chi phí liên quan đến nghiệp vụ mua bán nợ,- Chi phí liên quan đến nghiệp vụ mua bán nợ,(220),(195),-220.0,-195.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,(16.217),(7.504),-16217.0,-7504.0
Lãi thuần từ các hoạt động kinh doanh khác,Lãi thuần từ các hoạt động kinh doanh khác,Lãi thuần từ các hoạt động kinh doanh khác,64.951,81.180,64951.0,81180.0
"29 . Thu nhập từ góp vốn, mua cổ phần","29 . Thu nhập từ góp vốn, mua cổ phần","29 . Thu nhập từ góp vốn, mua cổ phần","29 . Thu nhập từ góp vốn, mua cổ phần","29 . Thu nhập từ góp vốn, mua cổ phần",,
,,,Năm 2020,Năm 2019,,
,,,Triệu VND,Triệu VND,,
"Cổ tức nhận được trong năm từ góp vốn, mua cổ phần","29 . Thu nhập từ góp vốn, mua cổ phần > Cổ tức nhận được trong năm từ góp vốn, mua cổ phần","Cổ tức nhận được trong năm từ góp vốn, mua cổ phần",3.227,15.297,3227.0,15297.0
- Từ chứng khoán Vốn kinh doanh,"29 . Thu nhập từ góp vốn, mua cổ phần > - Từ chứng khoán Vốn kinh doanh",- Từ chứng khoán Vốn kinh doanh,-,13.121,,13121.0
"- Từ góp vốn, đầu tư dài hạn","29 . Thu nhập từ góp vốn, mua cổ phần > - Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",3.227,2.176,3227.0,2176.0
,,,3.227,15.297,3227.0,15297.0
30 . Chi phí hoạt động,30 . Chi phí hoạt động,30 . Chi phí hoạt động,30 . Chi phí hoạt động,30 . Chi phí hoạt động,,
,,,Năm 2020,Năm 2019,,
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","30 . Chi phí hoạt động > Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",5.179,4.901,5179.0,4901.0
Chi phí cho nhân viên,30 . Chi phí hoạt động > Chi phí cho nhân viên,Chi phí cho nhân viên,723.402,631.317,723402.0,631317.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp,Trong đó: > - Chi lương và phụ cấp,- Chi lương và phụ cấp,576.812,504.092,576812.0,504092.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,57.942,55.152,57942.0,55152.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,2.400,2.531,2400.0,2531.0
- Chi khác cho nhân viên,Trong đó: > - Chi khác cho nhân viên,- Chi khác cho nhân viên,86.248,69.542,86248.0,69542.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,174.426,163.603,174426.0,163603.0
Trong đó: Khẩu hao tài sản cố định,Trong đó: > Trong đó: Khẩu hao tài sản cố định,Trong đó: Khẩu hao tài sản cố định,32.459,31.777,32459.0,31777.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,217.307,195.059,217307.0,195059.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Công tác phí,Trong đó: > - Công tác phí,- Công tác phí,7.199,14.227,7199.0,14227.0
- Chi về các hoạt động đoàn thể của TCTD,Trong đó: > - Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,209,2.312,209.0,2312.0
"Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng",120.075,109.274,120075.0,109274.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,-,(562),,-562.0
,,,1.240.389,1.103.592,1240389.0,1103592.0
