row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,47.141.004,44.850.571,47141004.0,44850571.0
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,16.293.349,28.569.499,16293349.0,28569499.0
Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,29.845.417,16.278.861,29845417.0,16278861.0
Từ 05 năm trở lên,Từ 05 năm trở lên,Từ 05 năm trở lên,1.002.238,2.211,1002238.0,2211.0
Kỳ phiếu,Kỳ phiếu,Kỳ phiếu,608,736,608.0,736.0
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,290,354,290.0,354.0
Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,318,382,318.0,382.0
Trái phiếu,Trái phiếu,Trái phiếu,367,1.000.366,367.0,1000366.0
Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,Từ 12 tháng đến dưới 05 năm,61,1.000.060,61.0,1000060.0
Từ 05 năm trở lên,Từ 05 năm trở lên,Từ 05 năm trở lên,306,306,306.0,306.0
Trái phiếu tăng vốn BIDV,Trái phiếu tăng vốn BIDV,Trái phiếu tăng vốn BIDV,19.500.062,19.700.228,19500062.0,19700228.0
,,,66.642.041,65.551.901,66642041.0,65551901.0
