row_label_raw,row_label_full,col_0,Tài sản,Công nợ,Giá trị thuần,numeric__Tài sản,numeric__Công nợ,numeric__Giá trị thuần
,,,Triệu VND,Triệu VND,Triệu VND,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,14.519.542,(14.600.304),(80.762),14519542.0,-14600304.0,-80762.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,3.106.017,(2.986.443),119.574,3106017.0,-2986443.0,119574.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,11.413.525,(11.613.861),(200.336),11413525.0,-11613861.0,-200336.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,934.825,(957.383),(22.558),934825.0,-957383.0,-22558.0
Hoán đổi lãi suất,Hoán đổi lãi suất,Hoán đổi lãi suất,934.825,(957.383),(22.558),934825.0,-957383.0,-22558.0
,,,15.454.367,(15.557.687),(103.320),15454367.0,-15557687.0,-103320.0
