row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.421.784,3.123.046,6.544.830,3421784.0,3123046.0,6544830.0
Điều chính theo kết quả Kiểm toán Nhà nước,Điều chính theo kết quả Kiểm toán Nhà nước,Điều chính theo kết quả Kiểm toán Nhà nước,36.636,(133),36.503,36636.0,-133.0,36503.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,3.886.596,893.632,4.780.228,3886596.0,893632.0,4780228.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(3.642.835),-,(3.642.835),-3642835.0,,-3642835.0
Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,Dự phòng giảm để tất toán số dư nợ đã bán cho VAMC,(1.029.827),-,(1.029.827),-1029827.0,,-1029827.0
Số dư kết chuyển từ việc nhận sáp nhập MHB,Số dư kết chuyển từ việc nhận sáp nhập MHB,Số dư kết chuyển từ việc nhận sáp nhập MHB,222.205,210.680,432.885,222205.0,210680.0,432885.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.894.559,4.227.225,7.121.784,2894559.0,4227225.0,7121784.0
