row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Triệu VND,numeric__Các giao dịch,numeric__Triệu VND
Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,- Tăng tiền gửi của BIDV tại cơ quan quản lý- Tăng tiền gửi của cơ quan quản lý tại BIDV- (Giảm) khoản vay của BIDV từ cơ quan quản lý,13.248.69522.432.318(24.441.985),,
Các công ty con,Các công ty con,Các công ty con,- Tăng tiền gửi tại BIDV của các công ty con- (Giảm) tiền vay từ BIDV của các công ty con- Tăng tiền gửi của BIDV tại các công ty con- (Giảm) tiền vay của BIDV tại các công ty con,124.970(245.506)587.563(98.306),,
Các công ty liên doanh,Các công ty con > Các công ty liên doanh,Các công ty liên doanh,- Tăng tiền gửi tại BIDV của các công ty liên doanh- Tăng tiền gửi của BIDV tại các công ty liên doanh- Tăng tiền vay từ BIDV của các công ty liên doanh,316.3634.616.35964.609,,3.163634616359646e+17
Các công ty liên kết,Các công ty con > Các công ty liên kết,Các công ty liên kết,- Tăng tiền gửi tại BIDV của các công ty liên kết- Tăng tiền vay từ BIDV của các công ty liên kết,551.928103.884,,551928103884.0
