row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Tỷ lệ sở hữu của BIDV,Giá gốc,Tỷ lệ sở hữu của BIDV,,,,
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty TNHH Đầu tư Phát triển Quốc tế (*),Công ty TNHH Đầu tư Phát triển Quốc tế (*),Công ty TNHH Đầu tư Phát triển Quốc tế (*),2.578.175,100,-,-,2578175.0,100.0,,
Công ty Cho thuê Tài chính TNHH Một thành viên BIDV,Công ty Cho thuê Tài chính TNHH Một thành viên BIDV,Công ty Cho thuê Tài chính TNHH Một thành viên BIDV,447.813,100,447.813,100,447813.0,100.0,447813.0,100.0
Công ty TNHH Quản lý Nợ và Khai thác Tài sản BIDV,Công ty TNHH Quản lý Nợ và Khai thác Tài sản BIDV,Công ty TNHH Quản lý Nợ và Khai thác Tài sản BIDV,30.000,100,30.000,100,30000.0,100.0,30000.0,100.0
Công ty Cổ phần Chứng khoán BIDV,Công ty Cổ phần Chứng khoán BIDV,Công ty Cổ phần Chứng khoán BIDV,762.254,"88,12",762.254,"88,12",762254.0,88.12,762254.0,88.12
Tổng Công ty Cổ phần Bảo hiểm BIDV,Tổng Công ty Cổ phần Bảo hiểm BIDV,Tổng Công ty Cổ phần Bảo hiểm BIDV,544.826,"51,00",544.826,"51,00",544826.0,51.0,544826.0,51.0
Công ty TNHH BIDV Quốc tế,Công ty TNHH BIDV Quốc tế,Công ty TNHH BIDV Quốc tế,-,100,-,100,,100.0,,100.0
Công ty Cổ phần Chứng khoán MHB,Công ty Cổ phần Chứng khoán MHB,Công ty Cổ phần Chứng khoán MHB,102.000,60,102.000,60,102000.0,60.0,102000.0,60.0
,,,4.465.068,,1.886.893,,4465068.0,,1886893.0,
Dự phòng giảm giá đầu tư vào công ty con,Dự phòng giảm giá đầu tư vào công ty con,Dự phòng giảm giá đầu tư vào công ty con,(102.000),,(102.000),,-102000.0,,-102000.0,
,,,4.363.068,,1.784.893,,4363068.0,,1784893.0,
