row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1.,1.,1.,Bảo lãnh vay vốn,37,1.004.168,821.624,,37.0,1004168.0,821624.0
2.,2.,2.,Cam kết giao dịch hồi đoái,,1.613.485,584.034,,,1613485.0,584034.0
a.,a.,a.,Cam kết mua ngoại tệ,,1.415.531,365.191,,,1415531.0,365191.0
b.,b.,b.,Cam kết bán ngoại tệ,,197.954,218.843,,,197954.0,218843.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,37,58.991.922,45.091.001,,37.0,58991922.0,45091001.0
4.,4.,4.,Bảo lãnh khác,37,111.490.315,88.658.341,,37.0,111490315.0,88658341.0
5.,5.,5.,Cam kết khác,37,11.642.916,18.225.670,,37.0,11642916.0,18225670.0
