row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,44.630.117,"6,29",52.402.072,"8,79",44630117.0,6.29,52402072.0,8.79
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,2.465.890,"0,35",2.018.520,"0,34",2465890.0,0.35,2018520.0,0.34
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,161.120.219,"22,69",139.043.300,"23,32",161120219.0,22.69,139043300.0,23.32
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,50.002.253,"7,04",42.802.957,"7,18",50002253.0,7.04,42802957.0,7.18
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,238.801.026,"33,63",196.903.909,"33,03",238801026.0,33.63,196903909.0,33.03
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,3.934,-,800,"0,00",3934.0,,800.0,0.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,10.454.391,"1,47",8.550.731,"1,43",10454391.0,1.47,8550731.0,1.43
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,14.918.990,"2,10",15.206.260,"2,55",14918990.0,2.1,15206260.0,2.55
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.467.298,"0,21",1.178.079,"0,20",1467298.0,0.21,1178079.0,0.2
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",185.214.587,"26,08",136.950.305,"22,97",185214587.0,26.08,136950305.0,22.97
"Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội",952.945,"0,13",892.097,"0,15",952945.0,0.13,892097.0,0.15
Khác,Khác,Khác,52.934,"0,01",194.653,"0,04",52934.0,0.01,194653.0,0.04
,,,710.084.584,100,596.143.683,100,710084584.0,100.0,596143683.0,100.0
