row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Thu từ thanh lý tài sản cố định,Thu từ thanh lý tài sản cố định,Thu từ thanh lý tài sản cố định,15.485.286.414,8.280.766.707,15485286414.0,8280766707.0
Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,-,25.200.647,,25200647.0
"Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC",1.433.013.982,2.483.726.556,1433013982.0,2483726556.0
Khách hàng bồi thường do hủy hợp đồng,Khách hàng bồi thường do hủy hợp đồng,Khách hàng bồi thường do hủy hợp đồng,10.631.098.517,6.562.705.128,10631098517.0,6562705128.0
Thu nhập từ tiền thường đạt doanh số,Thu nhập từ tiền thường đạt doanh số,Thu nhập từ tiền thường đạt doanh số,1.936.955.834,5.632.535.611,1936955834.0,5632535611.0
Thu nhập từ xử lý tài sản thừa khi kiểm kê,Thu nhập từ xử lý tài sản thừa khi kiểm kê,Thu nhập từ xử lý tài sản thừa khi kiểm kê,194.072.823,561.236.788,194072823.0,561236788.0
Cho thuê mặt bằng,Cho thuê mặt bằng,Cho thuê mặt bằng,1.825.909.097,4.281.078.464,1825909097.0,4281078464.0
Tiền thuê đất được giảm,Tiền thuê đất được giảm,Tiền thuê đất được giảm,5.277.657.182,-,5277657182.0,
Thu nhập từ giảm trừ nghĩa vụ nợ của Công ty TNHH mua bán nợ Việt Nam (i),Thu nhập từ giảm trừ nghĩa vụ nợ của Công ty TNHH mua bán nợ Việt Nam (i),Thu nhập từ giảm trừ nghĩa vụ nợ của Công ty TNHH mua bán nợ Việt Nam (i),23.097.487.057,-,23097487057.0,
Xử lý công nợ,Xử lý công nợ,Xử lý công nợ,469.929.500,1.123.121.953,469929500.0,1123121953.0
Các khoản khác,Các khoản khác,Các khoản khác,32.012.544.457,13.646.312.813,32012544457.0,13646312813.0
Tổng,Tổng,Tổng,92.363.954.863,42.596.684.667,92363954863.0,42596684667.0
"Giá trị còn lại, chi phí thanh lý","Giá trị còn lại, chi phí thanh lý","Giá trị còn lại, chi phí thanh lý",4.926.752.200,1.357.231.183,4926752200.0,1357231183.0
Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khấu hao tài sản ngưng hoạt động,10.875.607.501,921.786.424,10875607501.0,921786424.0
Chi phí giải phóng tàu chậm và phạt hợp đồng,Chi phí giải phóng tàu chậm và phạt hợp đồng,Chi phí giải phóng tàu chậm và phạt hợp đồng,197.577.305,416.366.751,197577305.0,416366751.0
Chi phí thuê đất Tân Kim,Chi phí thuê đất Tân Kim,Chi phí thuê đất Tân Kim,1.378.647.504,1.378.647.504,1378647504.0,1378647504.0
Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,22.233.160.506,11.275.084.110,22233160506.0,11275084110.0
Khoản phạt vi phạm thuế,Khoản phạt vi phạm thuế,Khoản phạt vi phạm thuế,311.479.117,-,311479117.0,
Phạt an toàn lao động,Phạt an toàn lao động,Phạt an toàn lao động,-,898.531.631,,898531631.0
Chi phí khác,Chi phí khác,Chi phí khác,29.968.624.986,4.102.545.348,29968624986.0,4102545348.0
Tổng,Tổng,Tổng,69.891.849.119,20.350.192.951,69891849119.0,20350192951.0
Lợi nhuận khác,Lợi nhuận khác,Lợi nhuận khác,22.472.105.744,22.246.491.716,22472105744.0,22246491716.0
