row_label_raw,row_label_full,col_0,31/12/2023 (VND) > Giá gốc,31/12/2023 (VND) > Giá trị ghi sổ,01/01/2023 (VND) > Giá gốc,01/01/2023 (VND) > Giá trị ghi sổ,numeric__31/12/2023 (VND) > Giá gốc,numeric__31/12/2023 (VND) > Giá trị ghi sổ,numeric__01/01/2023 (VND) > Giá gốc,numeric__01/01/2023 (VND) > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,46.500.000.000,46.500.000.000,63.500.000.000,63.500.000.000,46500000000.0,46500000000.0,63500000000.0,63500000000.0
- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),46.500.000.000,46.500.000.000,63.500.000.000,63.500.000.000,46500000000.0,46500000000.0,63500000000.0,63500000000.0
Tổng,Tổng,Tổng,46.500.000.000,46.500.000.000,63.500.000.000,63.500.000.000,46500000000.0,46500000000.0,63500000000.0,63500000000.0
