row_label_raw,row_label_full,Chỉ tiêu,Năm 2022,Năm 2023,numeric__Năm 2022,numeric__Năm 2023
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,17.303.516.881.307,23.030.651.999.399,17303516881307.0,23030651999399.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,21.108.412.384,62.342.031.549,21108412384.0,62342031549.0
