row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,1.066.628.524.870,979.805.792.230,1066628524870.0,979805792230.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,47.642.262.353,47.470.700.546,47642262353.0,47470700546.0
"Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì",181.273.976.182,181.744.962.755,181273976182.0,181744962755.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",2.202.804.289,2.501.259.082,2202804289.0,2501259082.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,4.849.958.370,4.134.672.316,4849958370.0,4134672316.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,771.342.831.724,689.550.420.661,771342831724.0,689550420661.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,59.316.691.952,54.403.776.870,59316691952.0,54403776870.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,528.829.812.264,402.283.759.572,528829812264.0,402283759572.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,216.802.973.339,154.196.658.065,216802973339.0,154196658065.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,5.447.425.024,5.920.185.834,5447425024.0,5920185834.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.075.354.628,3.789.592.942,3075354628.0,3789592942.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,42.543.945.189,42.974.122.177,42543945189.0,42974122177.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,90.275.969.243,66.206.426.273,90275969243.0,66206426273.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(4.577.809.310),11.401.518.811,-4577809310.0,11401518811.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,54.286.379.021,28.315.010.689,54286379021.0,28315010689.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,120.975.575.130,89.480.244.781,120975575130.0,89480244781.0
Tổng,Tổng,Tổng,1.595.458.337.134,1.382.089.551.802,1595458337134.0,1382089551802.0
