row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,Năm 2023 VND,Năm 2022 VND,numeric__Tính chất giao dịch,numeric__Năm 2023 VND,numeric__Năm 2022 VND
Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao,2.430.268.940,1.367.180.000,,2430268940.0,1367180000.0
Tiền lương của Tổng Giám đốc và người quản lý khác,Tiền lương của Tổng Giám đốc và người quản lý khác,Tiền lương của Tổng Giám đốc và người quản lý khác,"Lương, thường",2.448.361.000,1.120.736.000,,2448361000.0,1120736000.0
