row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2023 VND,Năm 2022 VND,numeric__Chức danh,numeric__Năm 2023 VND,numeric__Năm 2022 VND
Ông Nguyễn Tuấn Vinh,Ông Nguyễn Tuấn Vinh,Ông Nguyễn Tuấn Vinh,Trường BKS,458.180.940,307.200.000,,458180940.0,307200000.0
Ông Trần Vĩnh Thanh,Ông Trần Vĩnh Thanh,Ông Trần Vĩnh Thanh,Thành viên BKS(Miễn nhiệm ngày 31/05/2022),-,101.000.000,,,101000000.0
Ông Nguyễn Như Khoa,Ông Nguyễn Như Khoa,Ông Nguyễn Như Khoa,Thành viên BKS (Miễn nhiệm ngày 28/02/2024),36.000.000,9.000.000,,36000000.0,9000000.0
Bà Trần Thị Đoàn Thu,Bà Trần Thị Đoàn Thu,Bà Trần Thị Đoàn Thu,Thành viên BKS (Miễn nhiệm ngày 28/02/2024),36.000.000,9.000.000,,36000000.0,9000000.0
