row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Năm 2023 VND,Năm 2022 VND,numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Năm 2023 VND,numeric__Năm 2022 VND
Các giao dịch bán hàng,Các giao dịch bán hàng,Các giao dịch bán hàng,,,31.147.436.100,26.160.371.400,,,31147436100.0,26160371400.0
Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty CP Lương thực thực phẩm Colusa - Miliket,Công ty liên kết,Bán hàng,31.147.436.100,26.160.371.400,,,31147436100.0,26160371400.0
Các giao dịch mua hàng,Các giao dịch mua hàng,Các giao dịch mua hàng,,,-,-,,,,
Cổ tức,Các giao dịch mua hàng > Cổ tức,Cổ tức,,,3.833.440.000,2.506.474.500,,,3833440000.0,2506474500.0
Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Các giao dịch mua hàng > Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty liên kết,Cổ tức,3.833.440.000,2.506.474.500,,,3833440000.0,2506474500.0
