row_label_raw,row_label_full,31/12/2023 > Số lượng (Kg),31/12/2023 > Giá trị (VND),01/01/2023 > Số lượng (Kg),01/01/2023 > Giá trị (VND),numeric__31/12/2023 > Giá trị (VND),numeric__01/01/2023 > Số lượng (Kg),numeric__01/01/2023 > Giá trị (VND)
83.313.992,83.313.992,83.313.992,659.331.893.134,83.313.992,661.975.531.134,659331893134.0,83313992.0,661975531134.0
630.000,630.000,630.000,6.504.120.000,630.000,6.504.120.000,6504120000.0,630000.0,6504120000.0
,,,2.767.962.342,,2.767.962.342,2767962342.0,,2767962342.0
,,,668.603.975.476,,671.247.613.476,668603975476.0,,671247613476.0
