row_label_raw,row_label_full,Thuế giá trị gia tăng doanh thu bán điện (*),31/12/2019VND > 109.525.801.420,1/1/2019VND > 91.578.372.353,numeric__31/12/2019VND > 109.525.801.420,numeric__1/1/2019VND > 91.578.372.353
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,97.203.148.747,305.449.022,97203148747.0,305449022.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,135.936.896,178.852.574,135936896.0,178852574.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,131.445.600,1.868.781.968,131445600.0,1868781968.0
"Phải trả Tập đoàn diện lực Việt Nam, công ty mẹ cấp cao nhất","Phải trả Tập đoàn diện lực Việt Nam, công ty mẹ cấp cao nhất","Phải trả Tập đoàn diện lực Việt Nam, công ty mẹ cấp cao nhất",-,544.806.306,,544806306.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,1.143.726.398,3.428.430.917,1143726398.0,3428430917.0
,,,208.140.059.061,97.904.693.140,208140059061.0,97904693140.0
