row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Phần trăm lợi ích kinh tế tại ngày31/12/2017,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2017,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Phần trăm quyền biểu quyết tại ngày31/12/2017,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2017_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Phần trăm lợi ích kinh tế tại ngày31/12/2017,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2017,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Phần trăm quyền biểu quyết tại ngày31/12/2017,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2017_1
Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,,,,,,
1,Các công ty con sở hữu gián tiếp > 1,1,Công ty Cổ phần Meiji (“Meiji”),(iv),Tư vấn quản lý đầu tư,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",-,"100,0%",-,,,,,,1.0,
2,Các công ty con sở hữu gián tiếp > 2,2,Công ty Liên doanh Dinh dưỡng Thủy sản Quốc tế (“ANCO Vĩnh Long”),"(i), (iii)","Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chế biến tôm, cá và cá nuôi; sản xuất, chế biến sẵn, bột mì, ngô, gạo, ngũ cốc và bột ngũ cốc","Khu 4, Khu Công nghiệp Cổ Chiên, Áp Sơn Đông, Xã Thanh Đức, Huyện Long Hồ, Tỉnh Vĩnh Long, Việt Nam","100,0%","100,0%","100,0%",,,,,1.0,1.0,1.0
3,Các công ty con sở hữu gián tiếp > 3,3,Công ty TNHH Một Thành viên Dinh dưỡng Nông nghiệp Quốc tế Bình Định (“ANCO Bình Định”),(i),"Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chăn nuôi gia súc và gia cầm","Lô B4.06, Khu Công nghiệp Nhơn Hội (Khu A), Huyện Nhơn Hội, Thành phố Quy Nhơn, Tỉnh Bình Định, Việt Nam","100,0%","100,0%","100,0%",,,,,1.0,1.0,1.0
4,Các công ty con sở hữu gián tiếp > 4,4,Công ty TNHH Dinh dưỡng Nông nghiệp Quốc tế Thái Nguyên (“ANCO Thái Nguyên”),"(i), (iii)","Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chăn nuôi gia súc và gia cầm","Lô B5-B6, Khu Công nghiệp Trung Thành, Huyện Trung Thành, Thị xã Phổ Yến, Tỉnh Thái Nguyên, Việt Nam","100,0%","100,0%","100,0%",,,,,1.0,1.0,1.0
5,Các công ty con sở hữu gián tiếp > 5,5,Công ty TNHH Một Thành viên Dinh dưỡng Nông nghiệp Quốc tế Tiền Giang (“ANCO Tiền Giang”),"(ii), (iii)","Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chăn nuôi gia súc và gia cầm","Lô 22-23B, Khu Công nghiệp Long Giang, Xã Tân Lập 1, Huyện Tân Phước, Tỉnh Tiền Giang, Việt Nam","100,0%","100,0%","100,0%",,,,,1.0,1.0,1.0
