row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,,
Phí gia công,Công ty Cổ phần Abattoir Long Bình > Phí gia công,Phí gia công,7.575.772.164,19.412.136.007,7575772164.0,19412136007.0
Phí thuê nhà kho,Công ty Cổ phần Abattoir Long Bình > Phí thuê nhà kho,Phí thuê nhà kho,-,264.000.000,,264000000.0
Thu nhập cổ tức,Công ty Cổ phần Abattoir Long Bình > Thu nhập cổ tức,Thu nhập cổ tức,500.000.000,2.500.000.000,500000000.0,2500000000.0
Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,,
Mua hàng hóa,Công ty Cổ phần Bao bì Thuận Phát > Mua hàng hóa,Mua hàng hóa,74.102.759.608,91.169.276.977,74102759608.0,91169276977.0
Thu nhập cổ tức,Công ty Cổ phần Bao bì Thuận Phát > Thu nhập cổ tức,Thu nhập cổ tức,-,1.225.000.000,,1225000000.0
Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,,
Phí thuê nhà kho,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai > Phí thuê nhà kho,Phí thuê nhà kho,-,1.643.848.434,,1643848434.0
Thu nhập cổ tức,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai > Thu nhập cổ tức,Thu nhập cổ tức,1.380.848.400,255.240.000,1380848400.0,255240000.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,,
Phí dịch vụ quản lý,Công ty Cổ phần Hàng tiêu dùng Masan > Phí dịch vụ quản lý,Phí dịch vụ quản lý,45.702.370.260,-,45702370260.0,
Mua hàng hóa,Công ty Cổ phần Hàng tiêu dùng Masan > Mua hàng hóa,Mua hàng hóa,262.955.428,-,262955428.0,
Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,,
Mua hàng hóa,Công ty TNHH Masan Brewery Distribution > Mua hàng hóa,Mua hàng hóa,795.983.386,-,795983386.0,
Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,,
Thù lao cho nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt > Thù lao cho nhân sự quản lý chủ chốt,Thù lao cho nhân sự quản lý chủ chốt,51.094.212.984,45.416.311.674,51094212984.0,45416311674.0
