row_label_raw,row_label_full,col_0,1/1/2017VND,Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,31/12/2017VND,numeric__1/1/2017VND,numeric__Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,numeric__31/12/2017VND
Lãi chưa thực hiện,Lãi chưa thực hiện,Lãi chưa thực hiện,849.578.876,(755.012.470),94.566.406,849578876.0,-755012470.0,94566406.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,2.892.538.901,12.068.949.701,14.961.488.602,2892538901.0,12068949701.0,14961488602.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,427.775.463,(6.144.711),421.630.752,427775463.0,-6144711.0,421630752.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,149.488.188.587,(43.709.061.517),105.779.127.070,149488188587.0,-43709061517.0,105779127070.0
Lỗ tính thuế,Lỗ tính thuế,Lỗ tính thuế,-,8.298.229.453,8.298.229.453,,8298229453.0,8298229453.0
Chi phí khác,Chi phí khác,Chi phí khác,7.070.360.539,(5.760.411.517),1.309.949.022,7070360539.0,-5760411517.0,1309949022.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,(31.677.689.053),6.629.339.731,(25.048.349.322),-31677689053.0,6629339731.0,-25048349322.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,(618.694.173.611),47.854.876.984,(570.839.296.627),-618694173611.0,47854876984.0,-570839296627.0
,,,(489.643.420.298),24.620.765.654,(465.022.654.644),-489643420298.0,24620765654.0,-465022654644.0
