row_label_raw,row_label_full,col_0,Vissan VND,Vissan VND_1,Vissan VND_2,Thuận Phát VND,Thuận Phát VND_1,Abattoir VND,Abattoir VND_1,Donatraco VND,Donatraco VND_1,Tổng VND,numeric__Vissan VND,numeric__Vissan VND_1,numeric__Vissan VND_2,numeric__Thuận Phát VND,numeric__Thuận Phát VND_1,numeric__Abattoir VND,numeric__Abattoir VND_1,numeric__Donatraco VND,numeric__Donatraco VND_1,numeric__Tổng VND
Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,2.135.490.172.000,2.135.490.172.000,2.135.490.172.000,9.299.373.973,9.299.373.973,7.545.278.818,7.545.278.818,9.486.528.783,9.486.528.783,2.161.821.353.574,2135490172000.0,2135490172000.0,2135490172000.0,9299373973.0,9299373973.0,7545278818.0,7545278818.0,9486528783.0,9486528783.0,2161821353574.0
Phàn lái phát sinh sau ngay mua duoc chia tuc cóng ty lien két,Phàn lái phát sinh sau ngay mua duoc chia tuc cóng ty lien két,Phàn lái phát sinh sau ngay mua duoc chia tuc cóng ty lien két,-,-,-,420.250.288,420.250.288,206.732.742,206.732.742,1.269.360.921,1.269.360.921,1.896.343.951,,,,420250288.0,420250288.0,206732742.0,206732742.0,1269360921.0,1269360921.0,1896343951.0
Cô túc,Cô túc,Cô túc,-,-,-,-,-,(500.000.000),(500.000.000),(1.380.848.400),(1.380.848.400),(1.880.848.400),,,,,,-500000000.0,-500000000.0,-1380848400.0,-1380848400.0,-1880848400.0
Só dur cuói nám,Só dur cuói nám,Só dur cuói nám,2.135.490.172.000,2.135.490.172.000,2.135.490.172.000,9.719.624.261,9.719.624.261,7.252.011.560,7.252.011.560,9.375.041.304,9.375.041.304,2.161.836.849.125,2135490172000.0,2135490172000.0,2135490172000.0,9719624261.0,9719624261.0,7252011560.0,7252011560.0,9375041304.0,9375041304.0,2161836849125.0
