row_label_raw,row_label_full,Tên Công ty,Địa chỉ,Ngành nghề kinh doanh chính,Tỷ lệ biểu quyết(%),Tỷ lệ lợi ích(%),numeric__Địa chỉ,numeric__Ngành nghề kinh doanh chính,numeric__Tỷ lệ biểu quyết(%),numeric__Tỷ lệ lợi ích(%)
Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,"Số 5, đường số 6, Khu đô thị Chí Linh, Phường Thắng Nhất, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu","Sản xuất và kinh doanh vật liệu xây dựng, xây dựng công trình nhà ở, công trình giao thông, thủy lợi; kinh doanh bất động sản","52,46","52,46",,,52.46,52.46
Công ty CP Đầu tư Phát triển Tầm nhìn DIC,Công ty CP Đầu tư Phát triển Tầm nhìn DIC,Công ty CP Đầu tư Phát triển Tầm nhìn DIC,"Số 265, đường Lê Hồng Phong, Phường 8, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu","Kinh doanh bất động sản; hoạt động tư vấn quản lý; giáo dục, đào tạo; hoạt động chăm sóc, điều dưỡng","98,67","98,67",,,98.67,98.67
Công ty CP Đầu tư Phát triển Thương mại DIC,Công ty CP Đầu tư Phát triển Thương mại DIC,Công ty CP Đầu tư Phát triển Thương mại DIC,"Số 265, đường Lê Hồng Phong, phường 8, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu","Kinh doanh bất động sản; môi giới bất động sản; tư vấn đầu tư, quản lý dự án","98,67","98,67",,,98.67,98.67
Công ty CP Đầu tư Phát triển Du lịch thể thao Vũng Tàu (Sở hữu gián tiếp),Công ty CP Đầu tư Phát triển Du lịch thể thao Vũng Tàu (Sở hữu gián tiếp),Công ty CP Đầu tư Phát triển Du lịch thể thao Vũng Tàu (Sở hữu gián tiếp),"B12 Khu trung tâm đô thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu",Kinh doanh sân gôn và các dịch vụ liên quan,"82,24","64,39",,,82.24,64.39
Công ty CP Sport TOTO Việt Nam (Sở hữu gián tiếp),Công ty CP Sport TOTO Việt Nam (Sở hữu gián tiếp),Công ty CP Sport TOTO Việt Nam (Sở hữu gián tiếp),"B12 Khu trung tâm đô thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu",Hoạt động tư vấn quản lý,"65,70","42,31",,,65.7,42.31
Công ty CP Phát triển E&S (Sở hữu gián tiếp),Công ty CP Phát triển E&S (Sở hữu gián tiếp),Công ty CP Phát triển E&S (Sở hữu gián tiếp),"B12 Khu trung tâm đô thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu",Xây dựng công trình kỹ thuật dân dụng khác,"98,00","63,11",,,98.0,63.11
