row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Vay theo khế ước thông thường,Vay theo khế ước thông thường,Vay theo khế ước thông thường,826.030.562.316,659.053.985.707,826030562316.0,659053985707.0
Phát hành trái phiếu thường,Phát hành trái phiếu thường,Phát hành trái phiếu thường,3.379.300.000.000,-,3379300000000.0,
Cộng,Cộng,Cộng,4.205.330.562.316,659.053.985.707,4205330562316.0,659053985707.0
