row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017(trình bày lại),numeric__Năm 2018,numeric__Năm 2017(trình bày lại)
Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),6.112.714,3.519.627,6112714.0,3519627.0
Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi(triệu đồng) (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi(triệu đồng) (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi(triệu đồng) (*),-,(270.917),,-270917.0
Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,6.112.714,3.248.710,6112714.0,3248710.0
Số lượng bình quân gia quyền cổ phiếu phổ thông (**),Số lượng bình quân gia quyền cổ phiếu phổ thông (**),Số lượng bình quân gia quyền cổ phiếu phổ thông (**),2.160.451.381,2.160.451.381,2160451381.0,2160451381.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),2.829,1.504,2829.0,1504.0
