row_label_raw,row_label_full,col_0,Miền Bắc triệu đồng,Miền Nam triệu đồng,Miền Trung triệu đồng,Nước ngoài triệu đồng,Tổng cộng triệu đồng,numeric__Miền Bắc triệu đồng,numeric__Miền Nam triệu đồng,numeric__Miền Trung triệu đồng,numeric__Nước ngoài triệu đồng,numeric__Tổng cộng triệu đồng
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,5.781.826,1.304.538,622.591,58.418,7.767.373,5781826.0,1304538.0,622591.0,58418.0,7767373.0
III. Tài sản,III. Tài sản,III. Tài sản,III. Tài sản,III. Tài sản,III. Tài sản,III. Tài sản,III. Tài sản,,,,,
1. Tiền mặt,III. Tài sản > 1. Tiền mặt,1. Tiền mặt,889.640,581.788,225.353,39.790,1.736.571,889640.0,581788.0,225353.0,39790.0,1736571.0
2. Tài sản cố định,III. Tài sản > 2. Tài sản cố định,2. Tài sản cố định,2.629.826,43.223,18818,7.447,2.699.314,2629826.0,43223.0,18818.0,7447.0,2699314.0
3. Tài sản khác,III. Tài sản > 3. Tài sản khác,3. Tài sản khác,256.133.268,72.994.109,26.131.799,2.630.001,357.889.177,256133268.0,72994109.0,26131799.0,2630001.0,357889177.0
IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,,,,,
1. Nợ phải trả khách hàng bên ngoài,IV. Nợ phải trả > 1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,256.611.371,42.485.606,13.319.179,2.187.860,314.604.016,256611371.0,42485606.0,13319179.0,2187860.0,314604016.0
2. Nợ phải trả nội bộ,IV. Nợ phải trả > 2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,1.076.081,15.211,6.177,-,1.097.469,1076081.0,15211.0,6177.0,,1097469.0
3. Nợ phải trả khác,IV. Nợ phải trả > 3. Nợ phải trả khác,3. Nợ phải trả khác,(30.672.673),30.161.587,12.553.589,408.216,12.450.719,-30672673.0,30161587.0,12553589.0,408216.0,12450719.0
