row_label_raw,row_label_full,col_0,31/12/2018triệu đồng,31/12/2017triệu đồng,numeric__31/12/2018triệu đồng,numeric__31/12/2017triệu đồng
"Ký quỹ, thế chấp, cảm cố","Ký quỹ, thế chấp, cảm cố","Ký quỹ, thế chấp, cảm cố",508.427,334.881,508427.0,334881.0
Các khoản chờ Nhà nước thanh toán,Các khoản chờ Nhà nước thanh toán,Các khoản chờ Nhà nước thanh toán,11.613,13.854,11613.0,13854.0
Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,14.693,41.100,14693.0,41100.0
Phải thu liên quan đến dịch vụ Bankplus,Phải thu liên quan đến dịch vụ Bankplus,Phải thu liên quan đến dịch vụ Bankplus,74.028,548.603,74028.0,548603.0
Phải thu liên quan đến tài trợ thương mại,Phải thu liên quan đến tài trợ thương mại,Phải thu liên quan đến tài trợ thương mại,3.929.665,2.624.145,3929665.0,2624145.0
Phải thu liên quan đến dịch vụ thanh toán,Phải thu liên quan đến dịch vụ thanh toán,Phải thu liên quan đến dịch vụ thanh toán,1.323.902,465.573,1323902.0,465573.0
Các khoản tạm ứng và đặt cọc hợp đồng,Các khoản tạm ứng và đặt cọc hợp đồng,Các khoản tạm ứng và đặt cọc hợp đồng,705.787,2.045.666,705787.0,2045666.0
Phải thu trong hoạt động bảo hiểm của công ty con,Phải thu trong hoạt động bảo hiểm của công ty con,Phải thu trong hoạt động bảo hiểm của công ty con,280.990,110.079,280990.0,110079.0
Các khoản trả trước của công ty con,Các khoản trả trước của công ty con,Các khoản trả trước của công ty con,156.621,114.709,156621.0,114709.0
Dự phòng phí và bồi thường nghiệp vụ nhượng tái bảo hiểm của công ty con,Dự phòng phí và bồi thường nghiệp vụ nhượng tái bảo hiểm của công ty con,Dự phòng phí và bồi thường nghiệp vụ nhượng tái bảo hiểm của công ty con,502.585,358.931,502585.0,358931.0
Các khoản phải thu bên ngoài khác,Các khoản phải thu bên ngoài khác,Các khoản phải thu bên ngoài khác,919.190,346.082,919190.0,346082.0
,,,8.427.501,7.003.623,8427501.0,7003623.0
