row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,83.645.537.443,85.253.168.479,83645537443.0,85253168479.0
"- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu",4.123.581.605,2.596.813.000,4123581605.0,2596813000.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,59.302.941.835,51.393.820.492,59302941835.0,51393820492.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,2.848.818.872,5.708.071.583,2848818872.0,5708071583.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,6.500.002.605,8.598.170.000,6500002605.0,8598170000.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,10.870.192.526,16.956.293.404,10870192526.0,16956293404.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,318.953.772.131,81.958.094.569,318953772131.0,81958094569.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,7.559.766.001,9.874.225.650,7559766001.0,9874225650.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,41.133.490.795,20.871.827.504,41133490795.0,20871827504.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,5.443.996.794,8.643.037.223,5443996794.0,8643037223.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,27.120.394.330,32.555.210.038,27120394330.0,32555210038.0
- Chi phí dự phòng phải thu khó đòi,- Chi phí dự phòng phải thu khó đòi,- Chi phí dự phòng phải thu khó đòi,182.543.455.400,-,182543455400.0,
- Chi phí xóa nợ phải thu Công ty TNHH Chế biến Thực phẩm Dabaco,- Chi phí xóa nợ phải thu Công ty TNHH Chế biến Thực phẩm Dabaco,- Chi phí xóa nợ phải thu Công ty TNHH Chế biến Thực phẩm Dabaco,44.445.965.444,-,44445965444.0,
- Chi phí khác,- Chi phí khác,- Chi phí khác,10.706.703.367,10.013.794.154,10706703367.0,10013794154.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,402.599.309.574,167.211.263.048,402599309574.0,167211263048.0
