row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận trước thuế Điều chỉnh cho các khoản:,,525.302.750.914,470.585.575.152,,,525302750914.0,470585575152.0
02,02,02,Khấu hao tài sản cố định,,23.367.272.035,59.307.906.135,,,23367272035.0,59307906135.0
03,03,03,Các khoản dự phòng,,267.430.410.740,2.830.232.298,,,267430410740.0,2830232298.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,,1.548.310,5.617.946,,,1548310.0,5617946.0
05,05,05,Lãi tử hoạt động đầu tư,,(208.679.483.904),(319.042.034.024),,,-208679483904.0,-319042034024.0
06,06,06,Chi phí lãi vay,26,80.000.653.896,75.746.420.339,,26.0,80000653896.0,75746420339.0
08,08,08,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,,687.423.151.991,289.433.717.846,,,687423151991.0,289433717846.0
09,09,09,Tăng các khoản phải thu,,(1.239.683.746.592),(132.526.917.738),,,-1239683746592.0,-132526917738.0
10,10,10,Giảm hàng tồn kho,,209.425.815.631,16.187.253.300,,,209425815631.0,16187253300.0
11,11,11,Giảm các khoản phải trả,,(22.365.922.977),(104.680.085.427),,,-22365922977.0,-104680085427.0
12,12,12,Giảm/(tăng) chí phí trả trước,,275.939.045,(826.718.211),,,275939045.0,-826718211.0
14,14,14,Tiền lãi vay đã trả,,(162.585.694.646),(96.240.432.057),,,-162585694646.0,-96240432057.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,17,(45.139.483.480),(50.717.789.269),,17.0,-45139483480.0,-50717789269.0
16,16,16,Tiền thu khác tử hoạt động kinh doanh,,59.883.500.000,68.863.000.000,,,59883500000.0,68863000000.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(30.588.109.000),(26.792.097.000),,,-30588109000.0,-26792097000.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(543.354.550.028),(37.300.068.556),,,-543354550028.0,-37300068556.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ đề mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(775.595.362.101),(530.204.945.480),,,-775595362101.0,-530204945480.0
22,22,22,"Tiền thu do thanh lý, nhượng bản TSCĐ",,4.300.379.882,91.545.455,,,4300379882.0,91545455.0
23,23,23,Tiền chi đầu tư vào khoản tiền gửi có kỳ hạn,,(268.069.626.386),(278.758.831.744),,,-268069626386.0,-278758831744.0
24,24,24,Tiền thu hồi lại khoản tiền gửi có kỳ hạn,,228.733.170.370,187.177.639.735,,,228733170370.0,187177639735.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,-,(49.000.000.000),,,,-49000000000.0
26,26,26,Tiền thu hồi đầu tư vốn vào đơn vị khác,,298.326.446.730,450.000.000.000,,,298326446730.0,450000000000.0
27,27,27,Tiền thu lãi tiền gửi và lợi nhuận được chia tử công ty con,,211.078.579.211,161.454.623.283,,,211078579211.0,161454623283.0
,,,Tiền nhận tử UBND tỉnh Bắc Ninh hỗ trợ xây dựng nhà máy ép dầu,,-,28.137.000.000,,,,28137000000.0
,,,Tiền hoàn lại cho UBND tỉnh Bắc Ninh về việc hỗ trợ xây dựng nhà máy ép dầu,,-,(28.137.000.000),,,,-28137000000.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(301.226.412.294),(59.239.968.751),,,-301226412294.0,-59239968751.0
