row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
a. Thu nhập khác,a. Thu nhập khác,a. Thu nhập khác,a. Thu nhập khác,a. Thu nhập khác,,
"Thu nhập từ thanh lý, nhượng bán tài sản (i)","a. Thu nhập khác > Thu nhập từ thanh lý, nhượng bán tài sản (i)","Thu nhập từ thanh lý, nhượng bán tài sản (i)",124.693.033.025,692.325.580,124693033025.0,692325580.0
Thu nhập từ tiền phạt hợp đồng,a. Thu nhập khác > Thu nhập từ tiền phạt hợp đồng,Thu nhập từ tiền phạt hợp đồng,3.314.591.744,3.178.227.499,3314591744.0,3178227499.0
Thu nhập từ bồi thường bảo hiểm,a. Thu nhập khác > Thu nhập từ bồi thường bảo hiểm,Thu nhập từ bồi thường bảo hiểm,1.458.837.118,19.646.893.214,1458837118.0,19646893214.0
Thu nhập khác,a. Thu nhập khác > Thu nhập khác,Thu nhập khác,29.872.196.309,35.175.746.051,29872196309.0,35175746051.0
,,,159.338.658.196,58.693.192.344,159338658196.0,58693192344.0
b. Chi phí khác,b. Chi phí khác,b. Chi phí khác,b. Chi phí khác,b. Chi phí khác,,
Các khoản khác,b. Chi phí khác > Các khoản khác,Các khoản khác,5.910.231.095,6.872.524.777,5910231095.0,6872524777.0
,,,5.910.231.095,6.872.524.777,5910231095.0,6872524777.0
Lợi nhuận khác,b. Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,153.428.427.101,51.820.667.567,153428427101.0,51820667567.0
