row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động kinh doanh khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,626.930,623.028,626930.0,623028.0
Thu nhập từ công tụ tài chính phải sinh,Thu nhập hoạt động kinh doanh khác > Thu nhập từ công tụ tài chính phải sinh,Thu nhập từ công tụ tài chính phải sinh,1.826,47.400,1826.0,47400.0
Thu nhập khác,Thu nhập hoạt động kinh doanh khác > Thu nhập khác,Thu nhập khác,179.011,463.421,179011.0,463421.0
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác > Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,807.767,1.133.849,807767.0,1133849.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,,
Chi phí từ công tụ tài chính phải sinh,Chi phí hoạt động kinh doanh khác > Chi phí từ công tụ tài chính phải sinh,Chi phí từ công tụ tài chính phải sinh,(1.821),(29.644),-1821.0,-29644.0
Chi về hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(118.719),(242.858),-118719.0,-242858.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,(120.540),(272.502),-120540.0,-272502.0
,,,687.227,861.347,687227.0,861347.0
