row_label_raw,row_label_full,col_0,2022Triệu VND.,2021Triệu VND,numeric__2022Triệu VND.,numeric__2021Triệu VND
Hội đồng quản trị,Hội đồng quản trị,Hội đồng quản trị,12.665,14.111,12665.0,14111.0
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,4.421,3.767,4421.0,3767.0
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,22.482,21.328,22482.0,21328.0
