row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2021 Phải trả Triệu VND > 9.263,Phát sinh trong năm > Phát sinh tăng Triệu VND > 57.346,Phát sinh trong năm > Phát sinh giảm Triệu VND > (61.755),31/12/2021 Phải trả Triệu VND > 4.854,numeric__1/1/2021 Phải trả Triệu VND > 9.263,numeric__Phát sinh trong năm > Phát sinh tăng Triệu VND > 57.346,numeric__Phát sinh trong năm > Phát sinh giảm Triệu VND > (61.755),numeric__31/12/2021 Phải trả Triệu VND > 4.854
Thuế TNDN,Thuế TNDN,Thuế TNDN,275.535,1.256.692,(1.244.609),287.618,275535.0,1256692.0,-1244609.0,287618.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,36.148,270.951,(268.075),39.024,36148.0,270951.0,-268075.0,39024.0
,,,320.946,1.584.989,(1.574.439),331.496,320946.0,1584989.0,-1574439.0,331496.0
