row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển vào TSCĐ trong năm,Kết chuyển vào hàng tồn kho trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển vào TSCĐ trong năm,numeric__Kết chuyển vào hàng tồn kho trong năm,numeric__Số cuối năm
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,32.134.304.217,3.491.634.056,(30.612.325.035),(1.744.433.182),3.269.180.056,32134304217.0,3491634056.0,-30612325035.0,-1744433182.0,3269180056.0
- Công trình hệ thống chiếu sáng Quốc lộ 13,- Công trình hệ thống chiếu sáng Quốc lộ 13,- Công trình hệ thống chiếu sáng Quốc lộ 13,2.277.876.050,-,(2.277.876.050),-,-,2277876050.0,,-2277876050.0,,
- Công trình hệ thống thu phí Suối Giữa - Vĩnh Phú,- Công trình hệ thống thu phí Suối Giữa - Vĩnh Phú,- Công trình hệ thống thu phí Suối Giữa - Vĩnh Phú,8.070.845.877,2.134.120.896,(6.548.866.695),(1.744.433.182),1.911.666.896,8070845877.0,2134120896.0,-6548866695.0,-1744433182.0,1911666896.0
- Công trình cải tạo Quốc lộ 13,- Công trình cải tạo Quốc lộ 13,- Công trình cải tạo Quốc lộ 13,21.785.582.290,1.357.513.160,(21.785.582.290),-,1.357.513.160,21785582290.0,1357513160.0,-21785582290.0,,1357513160.0
Cộng,Cộng,Cộng,32.134.304.217,3.491.634.056,(30.612.325.035),(1.744.433.182),3.269.180.056,32134304217.0,3491634056.0,-30612325035.0,-1744433182.0,3269180056.0
