row_label_raw,row_label_full,col_0,Mã số,Số liệu trước điều chỉnh,Các điều chỉnh,Số liệu sau điều chỉnh,numeric__Mã số,numeric__Số liệu trước điều chỉnh,numeric__Các điều chỉnh,numeric__Số liệu sau điều chỉnh
Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,Băng cân đối kế toán hợp nhất,,,,
Người mua trả tiền trước ngắn hạn,Băng cân đối kế toán hợp nhất > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,8.887.140.004,8.117.899.759,17.005.039.763,312.0,8887140004.0,8117899759.0,17005039763.0
Doanh thu chưa thực hiện dài hạn,Băng cân đối kế toán hợp nhất > Doanh thu chưa thực hiện dài hạn,Doanh thu chưa thực hiện dài hạn,336,8.117.899.759,(8.117.899.759),,336.0,8117899759.0,-8117899759.0,
Phải trả người bán ngắn hạn,Băng cân đối kế toán hợp nhất > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,2.173.371.465.467,301.174.848.000,1.872.196.617.467,311.0,2173371465467.0,301174848000.0,1872196617467.0
Phải trả người bán dài hạn,Băng cân đối kế toán hợp nhất > Phải trả người bán dài hạn,Phải trả người bán dài hạn,331,1.270.092.505.000,301.174.848.000,1.571.267.353.000,331.0,1270092505000.0,301174848000.0,1571267353000.0
