row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu bên liên quan,Phải thu bên liên quan,Phải thu bên liên quan,473.812.161.961,,472.118.491.459,,473812161961.0,,472118491459.0,
Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV – Tiền đầu tư góp vốn xây dựng Dự án Becamex City Center (*),Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV – Tiền đầu tư góp vốn xây dựng Dự án Becamex City Center (*),Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV – Tiền đầu tư góp vốn xây dựng Dự án Becamex City Center (*),473.602.061.961,,471.908.391.459,,473602061961.0,,471908391459.0,
