row_label_raw,row_label_full,col_0,col_1,31/12/2023,01/01/2023,numeric__col_1,numeric__31/12/2023,numeric__01/01/2023
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,770.912.646,1.579.725.338,,770912646.0,1579725338.0
a),a) > a),a),"- Các khoản đặt cọc, ký quỹ, ký cược",25.429.758.010,19.094.932.058,,25429758010.0,19094932058.0
a),a) > a),a),- Lợi nhuận trong giai đoạn trước cổ phần hóa phải nộp Ngân sách Nhà nước (1),477.609.089.447,443.297.563.946,,477609089447.0,443297563946.0
a),a) > a),a),- Cổ tức phải trả,16.436.368,16.436.368,,16436368.0,16436368.0
a),a) > a),a),- Phải trả tiền lãi vay,61.369.863,-,,61369863.0,
a),a) > a),a),- Phải trả các cá nhân liên quan bản án (2),128.356.296.604,-,,128356296604.0,
a),a) > a),a),- Phải trả khác,1.780.066.738,1.499.877.092,,1780066738.0,1499877092.0
a),a) > a),a),,634.023.929.676,465.488.534.802,,634023929676.0,465488534802.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu An Tây (3),56.666.666.667,56.666.666.667,,56666666667.0,56666666667.0
b),b) > b),b),"- Các khoản nhận đặt cọc, ký quỹ, ký cược dài hạn",20.098.672.324,17.737.571.813,,20098672324.0,17737571813.0
b),b) > b),b),,76.765.338.991,74.404.238.480,,76765338991.0,74404238480.0
c),c),c),Trong đó: Phải trả khác là các bên liên quan,,,,,
c),c) > c),c),- Tỉnh ủy Bình Dương,477.609.089.447,443.297.563.946,,477609089447.0,443297563946.0
c),c) > c),c),- Công ty TNHH MTV Đầu tư và Quản lý Dự án Bình Dương,99.910.320,99.910.320,,99910320.0,99910320.0
c),c) > c),c),,477.708.999.767,443.397.474.266,,477708999767.0,443397474266.0
