row_label_raw,row_label_full,219.754.835.126,222.070.782.628,numeric__222.070.782.628
Năm 2023,Năm 2023,Năm 2023,Năm 2022,
VND,VND,VND,VND,
12.026.943.567,VND > 12.026.943.567,12.026.943.567,19.515.211.291,19515211291.0
(8.474.943.651),VND > (8.474.943.651),(8.474.943.651),(5.763.573.350),-5763573350.0
3.551.999.916,VND > 3.551.999.916,3.551.999.916,13.751.637.941,13751637941.0
