row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,01/01/2023,01/01/2023_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__01/01/2023,numeric__01/01/2023_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",29.836.040.235,(428.462.450),24.575.854.058,(428.462.450),29836040235.0,-428462450.0,24575854058.0,-428462450.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.500.858.308,-,2.307.855.484,-,2500858308.0,,2307855484.0,
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,315.038.206.989,-,356.018.642.900,-,315038206989.0,,356018642900.0,
- Dự án Khu công nghiệpQuốc tế Protrade (*),- Dự án Khu công nghiệpQuốc tế Protrade (*),- Dự án Khu công nghiệpQuốc tế Protrade (*),314.966.275.292,-,355.613.445.821,-,314966275292.0,,355613445821.0,
- Chi phí sản xuất kinhdoanh tại Công ty CP Caosu Dầu Tiếng Việt Lào,- Chi phí sản xuất kinhdoanh tại Công ty CP Caosu Dầu Tiếng Việt Lào,- Chi phí sản xuất kinhdoanh tại Công ty CP Caosu Dầu Tiếng Việt Lào,71.931.697,-,405.197.079,-,71931697.0,,405197079.0,
Thành phẩm,Thành phẩm,Thành phẩm,34.326.739.628,-,54.589.651.974,-,34326739628.0,,54589651974.0,
Hàng hoá (**),Hàng hoá (**),Hàng hoá (**),164.522.837.951,(38.950.380.250),165.056.858.531,(37.799.226.298),164522837951.0,-38950380250.0,165056858531.0,-37799226298.0
,,,546.224.683.111,(39.378.842.700),602.548.862.947,(38.227.688.748),546224683111.0,-39378842700.0,602548862947.0,-38227688748.0
