row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.282.969.498,1.288.196.129,1282969498.0,1288196129.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,69.176.320.518,72.504.562.122,69176320518.0,72504562122.0
Hoàn nhập chi phí nhân công năm trước,Hoàn nhập chi phí nhân công năm trước,Hoàn nhập chi phí nhân công năm trước,(10.446.320.761),-,-10446320761.0,
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,8.292.647.201,7.686.848.686,8292647201.0,7686848686.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",2.672.768.290,2.751.491.166,2672768290.0,2751491166.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,25.832.418.624,27.296.241.961,25832418624.0,27296241961.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,25.694.714.493,24.549.770.615,25694714493.0,24549770615.0
Chi phí dự phòng (*),Chi phí dự phòng (*),Chi phí dự phòng (*),121.510.749.220,4.971.583.803,121510749220.0,4971583803.0
Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,23.168.870.999,24.822.838.944,23168870999.0,24822838944.0
,,,267.185.138.082,165.871.533.426,267185138082.0,165871533426.0
Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,4.214.478.815,2.430.803.049,4214478815.0,2430803049.0
