row_label_raw,row_label_full,col_0,col_1,31/12/2023 > Giá trị,31/12/2023 > Số có khả năng trả nợ,01/01/2023 > Giá trị,01/01/2023 > Số có khả năng trả nợ,numeric__col_1,numeric__31/12/2023 > Giá trị,numeric__31/12/2023 > Số có khả năng trả nợ,numeric__01/01/2023 > Giá trị,numeric__01/01/2023 > Số có khả năng trả nợ
,,,,VND,VND,VND,VND,,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,1.665.143.485,1.665.143.485,200.897.657,200.897.657,,1665143485.0,1665143485.0,200897657.0,200897657.0
-,-,-,Công Ty TNHH MTV Đầu Tư và Quản Lý Dự án Bình Dương,1.534.244.371,1.534.244.371,-,-,,1534244371.0,1534244371.0,,
-,-,-,Công ty CP Phát triển Phú Mỹ,22.660.000,22.660.000,15.060.000,15.060.000,,22660000.0,22660000.0,15060000.0,15060000.0
-,-,-,Công ty CP Đầu tư & Phát triển Tân Thành,108.239.114,108.239.114,185.837.657,185.837.657,,108239114.0,108239114.0,185837657.0,185837657.0
Bên khác,Bên khác,Bên khác,Bên khác,16.554.132.689,16.554.132.689,13.421.972.807,13.421.972.807,,16554132689.0,16554132689.0,13421972807.0,13421972807.0
-,-,-,Công ty TNHH MTV Cao su Hồ Chí Minh,9.259.843.993,9.259.843.993,2.193.417.859,2.193.417.859,,9259843993.0,9259843993.0,2193417859.0,2193417859.0
-,-,-,Phải trả các đối tượng khác,7.294.288.696,7.294.288.696,11.228.554.948,11.228.554.948,,7294288696.0,7294288696.0,11228554948.0,11228554948.0
,,,,18.219.276.174,18.219.276.174,13.622.870.464,13.622.870.464,,18219276174.0,18219276174.0,13622870464.0,13622870464.0
