row_label_raw,row_label_full,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng,Mối liên quan > Đại diện chủ sở hữu,31/12/2021Triệu VNDPhải thu/(phải trả) > 22.310.992(1.773.842),31/12/2020Triệu VND > 33.009.681(4.783.072),numeric__Mối liên quan > Đại diện chủ sở hữu,numeric__31/12/2021Triệu VNDPhải thu/(phải trả) > 22.310.992(1.773.842),numeric__31/12/2020Triệu VND > 33.009.681(4.783.072)
Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bên liên quan của chủ sở hữu,(7.694.274)(806.617),(36.393.923)(906.194),,,
"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",Cổ đông chiến lược,1.910.189(694.909),9.711.861(4.236.034),,,
Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty con,3.365.930(862.558),3.786.500(756.306),,,
Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty con,(229.764)(26.232),(12.738)(197.952),,,
Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty con,(234.932)(72.155),(242.180)(70.895),,,
Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước > Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,Công ty con,2.226.019,804.561,,2226019.0,804561.0
Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty con,(895)168.771,(8)112.375,,,
Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty con,(1.491.251)1.319.935,(378.548)261.044,,,
Ngân hàng TNHH Ngoại thương Việt Nam tại LàoTiền gửi tại Ngân hàng,Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng > Ngân hàng TNHH Ngoại thương Việt Nam tại LàoTiền gửi tại Ngân hàng,Ngân hàng TNHH Ngoại thương Việt Nam tại LàoTiền gửi tại Ngân hàng,Công ty con,(55.508),(16.192),,-55508.0,-16192.0
