row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",241.752,241.875,241752.0,241875.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,9.296.127,8.371.053,9296127.0,8371053.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp (Thuyết minh 36),Trong đó: > - Chi lương và phụ cấp (Thuyết minh 36),- Chi lương và phụ cấp (Thuyết minh 36),8.229.791,7.461.292,8229791.0,7461292.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,705.773,670.118,705773.0,670118.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,3.212,3.621,3212.0,3621.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,3.505.399,2.991.781,3505399.0,2991781.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Khấu hao tài sản cố định,Trong đó: > - Khấu hao tài sản cố định,- Khấu hao tài sản cố định,1.337.603,1.098.119,1337603.0,1098119.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,3.399.117,3.511.915,3399117.0,3511915.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",711.074,631.716,711074.0,631716.0
Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh 12(e)),Trong đó: > Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh 12(e)),Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh 12(e)),-,(573),,-573.0
,,,17.153.469,15.747.767,17153469.0,15747767.0
