row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,59.887.784,66.747.087,59887784.0,66747087.0
Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,168.335.994,153.841.380,168335994.0,153841380.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,65.544.746,51.262.330,65544746.0,51262330.0
Hợp tác xã và công ty tư nhân,Hợp tác xã và công ty tư nhân,Hợp tác xã và công ty tư nhân,2.817.871,2.652.075,2817871.0,2652075.0
Cá nhân và hộ kinh doanh cá thể,Cá nhân và hộ kinh doanh cá thể,Cá nhân và hộ kinh doanh cá thể,444.524.086,378.871.650,444524086.0,378871650.0
Khác,Khác,Khác,210.908.220,179.501.590,210908220.0,179501590.0
,,,952.018.701,832.876.112,952018701.0,832876112.0
Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,,
,,,31/12/2021Triệu VND,31/12/2020Triệu VND,,
Sản xuất và gia công chế biến,Phân tích dư nợ cho vay theo ngành như sau: > Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,200.514.031,175.678.911,200514031.0,175678911.0
"Thương mại, dịch vụ","Phân tích dư nợ cho vay theo ngành như sau: > Thương mại, dịch vụ","Thương mại, dịch vụ",151.837.857,202.518.943,151837857.0,202518943.0
Xây dựng,Phân tích dư nợ cho vay theo ngành như sau: > Xây dựng,Xây dựng,86.303.088,70.898.950,86303088.0,70898950.0
"Sản xuất và phân phối điện, khí đốt và nước","Phân tích dư nợ cho vay theo ngành như sau: > Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",59.500.501,40.227.575,59500501.0,40227575.0
Vận tải kho bãi và thông tin liên lạc,Phân tích dư nợ cho vay theo ngành như sau: > Vận tải kho bãi và thông tin liên lạc,Vận tải kho bãi và thông tin liên lạc,28.272.993,26.530.408,28272993.0,26530408.0
"Nông, lâm, thủy hải sản","Phân tích dư nợ cho vay theo ngành như sau: > Nông, lâm, thủy hải sản","Nông, lâm, thủy hải sản",25.074.762,17.057.291,25074762.0,17057291.0
Khai khoáng,Phân tích dư nợ cho vay theo ngành như sau: > Khai khoáng,Khai khoáng,14.981.933,14.515.105,14981933.0,14515105.0
"Nhà hàng, khách sạn","Phân tích dư nợ cho vay theo ngành như sau: > Nhà hàng, khách sạn","Nhà hàng, khách sạn",16.894.103,10.143.542,16894103.0,10143542.0
Các ngành khác,Phân tích dư nợ cho vay theo ngành như sau: > Các ngành khác,Các ngành khác,368.639.433,275.305.387,368639433.0,275305387.0
,,,952.018.701,832.876.112,952018701.0,832876112.0
