row_label_raw,row_label_full,col_0,31/12/2016,-01/01/2016,numeric__31/12/2016,numeric__-01/01/2016
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,276.207.467.811,654.669.012.000,276207467811.0,654669012000.0
Hàng tồn kho,Hàng tồn kho,Hàng tồn kho,57.305.000.000,9.230.790.000,57305000000.0,9230790000.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,11.759.577.189,4.493.999.999,11759577189.0,4493999999.0
Quyền sử dụng đất,Quyền sử dụng đất,Quyền sử dụng đất,174.000.000.000,,174000000000.0,
