row_label_raw,row_label_full,col_0,01/01/2016,01/01/2016_1,Trong kỳ,Trong kỳ_1,31/12/2016,31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1,numeric__Trong kỳ,numeric__Trong kỳ_1,numeric__31/12/2016,numeric__31/12/2016_1
,,,Phải thu,Phải nộp,Số phải nộp,Số đã thực nộp,Phải thu,Phải nộp,,,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,4.519.972.265,5.102.028.584,64.797.481.395,45.896.894.960,3.296.660.589,27.299.275.608,4519972265.0,5102028584.0,64797481395.0,45896894960.0,3296660589.0,27299275608.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,,1.917.048.287,50.741.074.676,11.604.117.360,,41.054.005.603,,1917048287.0,50741074676.0,11604117360.0,,41054005603.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.909.750.344,,2.211.836.736,383.088.128,2.427.130.444,2.346.128.708,1909750344.0,,2211836736.0,383088128.0,2427130444.0,2346128708.0
"Thuế nhà đất, thuê đất...","Thuế nhà đất, thuê đất...","Thuế nhà đất, thuê đất...",,7.300.684.000,3.007.334.033,10.308.018.033,,,,7300684000.0,3007334033.0,10308018033.0,,
"Các khoản phí, lệ phí, thuế khác","Các khoản phí, lệ phí, thuế khác","Các khoản phí, lệ phí, thuế khác",486.089.758,,,,486.089.758,,486089758.0,,,,486089758.0,
Cộng,Cộng,Cộng,6.915.812.367,14.319.760.871,120.757.726.840,68.192.118.481,6.209.880.791,70.699.409.919,6915812367.0,14319760871.0,120757726840.0,68192118481.0,6209880791.0,70699409919.0
