row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Các khoản phải thu (VND),numeric__Nội dung nghiệp vụ,numeric__Các khoản phải thu (VND)
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,,
,,,Tiền Ủy thác nhập khẩu,28.606.302.250,,28606302250.0
,,,Phải thu tiền Ủy thác xuất khẩu,5.488.528.979,,5488528979.0
+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,,
,,,Tiền chi hộ bảo hiểm,86.528.185,,86528185.0
Bên liên quan ( tiếp theo),Bên liên quan ( tiếp theo),Bên liên quan ( tiếp theo),Nội dung nghiệp vụ,Các khoản phải trả (VND),,
+ Công ty CP Tư vấn và Đầu tư Tài chính,Bên liên quan ( tiếp theo) > + Công ty CP Tư vấn và Đầu tư Tài chính,+ Công ty CP Tư vấn và Đầu tư Tài chính,+ Công ty CP Tư vấn và Đầu tư Tài chính,16.881.856.000,,16881856000.0
+ Công ty CP ĐT TC & Truyền Thông Quốc Tế,+ Công ty CP ĐT TC & Truyền Thông Quốc Tế,+ Công ty CP ĐT TC & Truyền Thông Quốc Tế,+ Công ty CP ĐT TC & Truyền Thông Quốc Tế,+ Công ty CP ĐT TC & Truyền Thông Quốc Tế,,
,,,Tiền mua thức ăn cá,10.195.275.800,,10195275800.0
,,,Tiền mượn tạm,1.002.000.000,,1002000000.0
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,,
,,,Tiền nguyên liệu thức ăn,2.886.891.980,,2886891980.0
,,,Ứng trước tiền tổng thầu - Nhà máy thức ăn,352.784.144.172,,352784144172.0
+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản,,
,,,Tiền bột cá biển,13.983.228.165,,13983228165.0
+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Đầu tư Du lịch và Phát triển Thuỷ sản > + Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,Tiền mượn,23.000.000.000,,23000000000.0
,,,Lãi tiền vay,255.847.000,,255847000.0
